Date,Generated (kWh),Efficiency,System Name,Location,System Size (kW),Solar_Irradiance,Temperature_2m,Cloud_Cover
10/23/2024,24.534,0.377446154,Feuerwehr,Switzerland,65,4.2,12,100
10/23/2024,1552.592,6.143526432,Wannon Water,Australia,252.72,19.43,12.7,71
10/23/2024,459.25,4.082222222,DeCrescent 178kW PV,United States,112.5,23.33,27.7,43
10/24/2024,2619.304,5.16526129,siris-D-500kW,Greece,507.1,13.77,12.9,8
10/24/2024,34.368,0.374379085,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,3.73,12.1,100
10/24/2024,1800.588,4.290894359,MAWC,Maldives,419.63,21.63,27.1,76
10/24/2024,2551,5.057744734,Pentaari,Greece,504.375,14.64,11.3,25
10/24/2024,551.49,1.106476466,Schipper Power- Three,Netherlands,498.42,8.83,10.5,5
10/24/2024,74.61,1.147846154,Feuerwehr,Switzerland,65,9.55,12.5,51
10/24/2024,1543.903,6.109144508,Wannon Water,Australia,252.72,21.94,12,43
10/24/2024,379.487,3.373217778,DeCrescent 178kW PV,United States,112.5,19.6,25.8,84
10/24/2024,128.133,2.56266,Wray Farms,United Kingdom,50,8.69,11.5,15
10/24/2024,44.616,0.413111111,Nugali,Brazil,108,22.27,26.9,76
10/25/2024,2428.535,4.789065273,siris-D-500kW,Greece,507.1,13.13,13.4,35
10/25/2024,0,0,Nugali,Brazil,108,25.45,26.6,48
10/25/2024,446.862,3.972106667,DeCrescent 178kW PV,United States,112.5,23.91,27.7,76
10/25/2024,29.943,0.460661538,Feuerwehr,Switzerland,65,8.31,11.1,60
10/25/2024,105.957,1.154215686,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.73,12.3,97
10/25/2024,2010,3.985130112,Pentaari,Greece,504.375,13.87,12.9,22
10/25/2024,636.87,1.277777778,Schipper Power- Three,Netherlands,498.42,7.93,13.5,43
10/25/2024,846.688,2.017701308,MAWC,Maldives,419.63,18.56,27.5,92
10/25/2024,22.122,0.44244,Wray Farms,United Kingdom,50,4.5,13.4,66
10/25/2024,1692.511,6.697178696,Wannon Water,Australia,252.72,19.17,11.4,48
10/26/2024,2600.021,5.127235259,siris-D-500kW,Greece,507.1,13.32,13.2,0
10/26/2024,18.354,0.282369231,Feuerwehr,Switzerland,65,7.21,11,82
10/26/2024,451.582,4.014062222,DeCrescent 178kW PV,United States,112.5,19.2,26,93
10/26/2024,1804.594,4.300440865,MAWC,Maldives,419.63,22.77,28.5,79
10/26/2024,41.938,0.83876,Wray Farms,United Kingdom,50,4.09,10.6,64
10/26/2024,598.44,1.20067413,Schipper Power- Three,Netherlands,498.42,7.75,14.1,48
10/26/2024,105.709,1.151514161,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.42,12.5,68
10/26/2024,0,0,Nugali,Brazil,108,27.89,22.5,51
10/26/2024,1565.982,6.196509972,Wannon Water,Australia,252.72,23.39,13.1,47
10/26/2024,2320,4.599752169,Pentaari,Greece,504.375,13.64,13.1,0
10/27/2024,1483.993,5.872083729,Wannon Water,Australia,252.72,24.49,14.5,63
10/27/2024,2053.285,4.893084384,MAWC,Maldives,419.63,24.29,28.7,51
10/27/2024,0,0,Nugali,Brazil,108,10.53,19.1,97
10/27/2024,582.71,1.169114402,Schipper Power- Three,Netherlands,498.42,7.7,13.2,67
10/27/2024,444.877,3.954462222,DeCrescent 178kW PV,United States,112.5,18.69,25.6,93
10/27/2024,2574.735,5.077371327,siris-D-500kW,Greece,507.1,13.29,12.6,5
10/27/2024,99.678,1.533507692,Feuerwehr,Switzerland,65,9.29,12.2,70
10/27/2024,172.471,1.878769063,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,9.77,14.2,57
10/27/2024,2515,4.986369269,Pentaari,Greece,504.375,13.86,12.8,24
10/28/2024,120.004,1.307233115,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.67,11.6,98
10/28/2024,252.48,0.506560732,Schipper Power- Three,Netherlands,498.42,1.97,12.1,100
10/28/2024,398.269,3.687675926,Nugali,Brazil,108,22.07,21.5,68
10/28/2024,79.071,1.216476923,Feuerwehr,Switzerland,65,8.51,11.1,46
10/28/2024,2449,4.85551425,Pentaari,Greece,504.375,13.49,13.2,0
10/28/2024,2022.859,4.820577652,MAWC,Maldives,419.63,24.43,29.1,77
10/28/2024,1664.189,6.585110003,Wannon Water,Australia,252.72,19.19,13.5,74
10/28/2024,351.383,3.123404444,DeCrescent 178kW PV,United States,112.5,19.23,26,100
10/28/2024,2476.721,4.884087951,siris-D-500kW,Greece,507.1,12.99,13.5,5
10/29/2024,2078.162,4.952367562,MAWC,Maldives,419.63,24.34,29,80
10/29/2024,168.665,1.499244444,DeCrescent 178kW PV,United States,112.5,18.77,25.3,100
10/29/2024,283.16,0.568115244,Schipper Power- Three,Netherlands,498.42,2.54,13.7,94
10/29/2024,104.392,1.137167756,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,8.59,12.6,61
10/29/2024,508.045,4.70412037,Nugali,Brazil,108,20.56,22.8,68
10/29/2024,2216,4.393556382,Pentaari,Greece,504.375,11.53,13.1,39
10/29/2024,1093.637,4.327465179,Wannon Water,Australia,252.72,13.39,13.3,96
10/29/2024,2205.61,4.349457701,siris-D-500kW,Greece,507.1,12.3,14.7,41
10/29/2024,59.538,0.915969231,Feuerwehr,Switzerland,65,6.44,10.4,65
10/30/2024,1451.234,2.861830014,siris-D-500kW,Greece,507.1,11.13,15.1,27
10/30/2024,531.424,4.920592593,Nugali,Brazil,108,19.14,21.9,90
10/30/2024,349.526,3.106897778,DeCrescent 178kW PV,United States,112.5,13.51,25,95
10/30/2024,1346.668,5.32869579,Wannon Water,Australia,252.72,15.12,13.4,93
10/30/2024,26.766,0.411784615,Feuerwehr,Switzerland,65,6.15,9.2,72
10/30/2024,2003.249,4.773846007,MAWC,Maldives,419.63,22.52,28.3,69
10/30/2024,359.92,0.722121905,Schipper Power- Three,Netherlands,498.42,3.7,12.5,92
10/30/2024,153.013,1.666808279,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,9.04,11.6,59
10/30/2024,2047,4.058488228,Pentaari,Greece,504.375,13.02,12.7,13
10/31/2024,2119,4.201239157,Pentaari,Greece,504.375,12.96,11.6,4
10/31/2024,1686.787,3.326339972,siris-D-500kW,Greece,507.1,12.06,13.9,8
10/31/2024,438.595,4.061064815,Nugali,Brazil,108,23.2,21.6,64
10/31/2024,387.872,3.447751111,DeCrescent 178kW PV,United States,112.5,22.95,27,67
10/31/2024,1175.421,2.801089055,MAWC,Maldives,419.63,21.94,27.7,41
10/31/2024,123.965,1.350381264,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,8.91,10.2,88
10/31/2024,1422.457,5.628588952,Wannon Water,Australia,252.72,18.72,12.8,86
10/31/2024,19.959,0.307061538,Feuerwehr,Switzerland,65,4.85,10.1,82
10/31/2024,258.49,0.518618836,Schipper Power- Three,Netherlands,498.42,5.44,11,66
10/31/2024,4.885,0.0977,Wray Farms,United Kingdom,50,6.47,9.7,25
11/1/2024,88.2,1.356923077,Feuerwehr,Switzerland,65,8.99,10.3,76
11/1/2024,1614.347,6.387887781,Wannon Water,Australia,252.72,16.65,12.2,72
11/1/2024,2231.289,4.400096628,siris-D-500kW,Greece,507.1,11.88,13,49
11/1/2024,118.33,0.237410216,Schipper Power- Three,Netherlands,498.42,2.55,11.2,86
11/1/2024,312.205,2.775155556,DeCrescent 178kW PV,United States,112.5,23.82,27.4,39
11/1/2024,2241,4.443122677,Pentaari,Greece,504.375,12.82,10.1,40
11/1/2024,21.395,0.4279,Wray Farms,United Kingdom,50,4.36,10,59
11/1/2024,411.831,3.81325,Nugali,Brazil,108,21.07,21.9,96
11/1/2024,150.795,1.642647059,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,8.17,11,81
11/1/2024,909.422,2.167199676,MAWC,Maldives,419.63,23.85,28.3,24
11/2/2024,128.267,1.397244009,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.55,9.8,72
11/2/2024,1775.824,4.231880466,MAWC,Maldives,419.63,23.98,27.1,58
11/2/2024,1518.688,6.009370054,Wannon Water,Australia,252.72,26.78,16.4,86
11/2/2024,2307,4.573977695,Pentaari,Greece,504.375,12.92,9.9,57
11/2/2024,216.689,1.926124444,DeCrescent 178kW PV,United States,112.5,20.64,27.3,99
11/2/2024,174.716,1.617740741,Nugali,Brazil,108,10.43,22.8,99
11/2/2024,10.65,0.163846154,Feuerwehr,Switzerland,65,3.92,7.9,83
11/2/2024,30.284,0.60568,Wray Farms,United Kingdom,50,2.74,12.2,100
11/2/2024,2354.248,4.642571485,siris-D-500kW,Greece,507.1,12.14,12.6,43
11/2/2024,595.46,1.194695237,Schipper Power- Three,Netherlands,498.42,6.44,11.2,85
11/3/2024,616.36,1.236627744,Schipper Power- Three,Netherlands,498.42,7.19,7.3,18
11/3/2024,920.556,2.193732574,MAWC,Maldives,419.63,19.68,26.6,68
11/3/2024,30.548,0.61096,Wray Farms,United Kingdom,50,3.09,11,95
11/3/2024,1283,2.543742255,Pentaari,Greece,504.375,12.59,9.8,44
11/3/2024,1740.548,6.887258626,Wannon Water,Australia,252.72,23.45,16.5,58
11/3/2024,55.792,0.607755991,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.05,9.6,90
11/3/2024,18.813,0.289430769,Feuerwehr,Switzerland,65,7.92,8.2,72
11/3/2024,805.622,1.588684678,siris-D-500kW,Greece,507.1,8.94,12.8,63
11/3/2024,165.742,1.534648148,Nugali,Brazil,108,5.81,22.2,100
11/3/2024,411.173,3.654871111,DeCrescent 178kW PV,United States,112.5,16.92,25.6,100
11/4/2024,213.072,1.972888889,Nugali,Brazil,108,9.17,22.4,97
11/4/2024,2160.391,4.26028594,siris-D-500kW,Greece,507.1,11.34,11.8,31
11/4/2024,83.737,0.912167756,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.47,8.2,66
11/4/2024,12.59,0.2518,Wray Farms,United Kingdom,50,2.37,10.7,98
11/4/2024,1536,3.04535316,Pentaari,Greece,504.375,11.26,11.6,43
11/4/2024,1526.471,3.637659367,MAWC,Maldives,419.63,15.11,26.3,96
11/4/2024,114.205,1.015155556,DeCrescent 178kW PV,United States,112.5,17.57,25.4,90
11/4/2024,596.48,1.196741704,Schipper Power- Three,Netherlands,498.42,7.02,7.3,20
11/4/2024,25.131,0.386630769,Feuerwehr,Switzerland,65,5.3,6.4,85
11/4/2024,1589.632,6.290091801,Wannon Water,Australia,252.72,21.48,13.7,77
11/5/2024,61.971,0.9534,Feuerwehr,Switzerland,65,7.44,8.1,76
11/5/2024,355.054,3.287537037,Nugali,Brazil,108,16.04,24.2,93
11/5/2024,34.913,0.380315904,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.16,5.7,96
11/5/2024,1000,1.982651797,Pentaari,Greece,504.375,12.46,8.5,14
11/5/2024,312.572,2.778417778,DeCrescent 178kW PV,United States,112.5,20.9,26.6,73
11/5/2024,1786.433,7.068823204,Wannon Water,Australia,252.72,28.95,15.3,15
11/5/2024,2290.374,4.516612108,siris-D-500kW,Greece,507.1,10.09,10.3,21
11/5/2024,21.346,0.42692,Wray Farms,United Kingdom,50,3.42,10.3,89
11/5/2024,1120.872,2.671095965,MAWC,Maldives,419.63,20.71,26.7,69
11/5/2024,572.39,1.148408972,Schipper Power- Three,Netherlands,498.42,6.89,6.8,28
11/6/2024,271.988,2.518407407,Nugali,Brazil,108,15.7,24.3,97
11/6/2024,59.661,0.649901961,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.02,6.6,100
11/6/2024,182.452,1.621795556,DeCrescent 178kW PV,United States,112.5,23.39,27.3,73
11/6/2024,1088.808,4.308357075,Wannon Water,Australia,252.72,21.72,18.5,85
11/6/2024,2085,4.133828996,Pentaari,Greece,504.375,9.06,9.6,65
11/6/2024,208.7,0.418723165,Schipper Power- Three,Netherlands,498.42,3.56,7.7,91
11/6/2024,2389.663,4.712409781,siris-D-500kW,Greece,507.1,11.57,8.1,12
11/6/2024,20.421,0.40842,Wray Farms,United Kingdom,50,2.33,10.7,100
11/6/2024,1971.103,4.697240426,MAWC,Maldives,419.63,22.45,26.8,46
11/6/2024,54.795,0.843,Feuerwehr,Switzerland,65,6.76,7.9,68
11/7/2024,2429.824,4.791607178,siris-D-500kW,Greece,507.1,11.58,8.7,0
11/7/2024,21.348,0.328430769,Feuerwehr,Switzerland,65,3.22,9.2,100
11/7/2024,1132.683,4.481968186,Wannon Water,Australia,252.72,20.56,13.6,62
11/7/2024,26.659,0.29040305,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.17,5.4,74
11/7/2024,295.333,2.734564815,Nugali,Brazil,108,12.06,23.9,94
11/7/2024,224.525,1.995777778,DeCrescent 178kW PV,United States,112.5,22.61,27.7,97
11/7/2024,10.259,0.20518,Wray Farms,United Kingdom,50,2.51,11.4,100
11/7/2024,134.19,0.269230769,Schipper Power- Three,Netherlands,498.42,2.89,6.9,100
11/7/2024,1612.092,3.841698639,MAWC,Maldives,419.63,23.8,28.5,82
11/7/2024,2266,4.492688971,Pentaari,Greece,504.375,11.64,8.4,65
11/8/2024,18.795,0.204738562,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,5.65,5.2,83
11/8/2024,40.737,0.626723077,Feuerwehr,Switzerland,65,6.44,8.3,73
11/8/2024,1599.769,6.330203387,Wannon Water,Australia,252.72,23.47,12.8,44
11/8/2024,254.219,2.259724444,DeCrescent 178kW PV,United States,112.5,17.33,26.1,99
11/8/2024,13.136,0.26272,Wray Farms,United Kingdom,50,2.58,9.4,99
11/8/2024,94.37,0.189338309,Schipper Power- Three,Netherlands,498.42,3.16,5.1,100
11/8/2024,2412,4.782156134,Pentaari,Greece,504.375,12.22,8.5,14
11/8/2024,938.25,2.235898291,MAWC,Maldives,419.63,20.94,27.1,86
11/8/2024,564.443,5.226324074,Nugali,Brazil,108,20.24,24,91
11/8/2024,2441.614,4.81485703,siris-D-500kW,Greece,507.1,11.47,8.7,0
11/9/2024,15.423,0.237276923,Feuerwehr,Switzerland,65,5.49,6.2,75
11/9/2024,89.35,0.179266482,Schipper Power- Three,Netherlands,498.42,2.07,6.6,99
11/9/2024,359.109,3.325083333,Nugali,Brazil,108,17.09,21.5,96
11/9/2024,12.161,0.24322,Wray Farms,United Kingdom,50,2.42,8.3,94
11/9/2024,2432.884,4.797641491,siris-D-500kW,Greece,507.1,11.47,8.5,2
11/9/2024,428.347,3.807528889,DeCrescent 178kW PV,United States,112.5,18.02,26.3,96
11/9/2024,18.786,0.204640523,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.1,5.7,85
11/9/2024,854.664,3.381861349,Wannon Water,Australia,252.72,13.42,13.1,79
11/9/2024,2445,4.847583643,Pentaari,Greece,504.375,12.09,7.4,46
11/9/2024,1806.982,4.306131592,MAWC,Maldives,419.63,19.97,26.9,71
11/10/2024,16.131,0.248169231,Feuerwehr,Switzerland,65,3.99,5.3,73
11/10/2024,296.053,2.631582222,DeCrescent 178kW PV,United States,112.5,11.08,24.6,100
11/10/2024,18.303,0.36606,Wray Farms,United Kingdom,50,3.72,8.7,84
11/10/2024,98.49,0.19760443,Schipper Power- Three,Netherlands,498.42,2.05,8.4,90
11/10/2024,1851.644,3.651437586,siris-D-500kW,Greece,507.1,9.98,7.9,60
11/10/2024,480.449,4.448601852,Nugali,Brazil,108,19.37,21.6,66
11/10/2024,26.359,0.287135076,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.64,5.3,66
11/10/2024,1815.149,7.182450934,Wannon Water,Australia,252.72,23.97,13.5,39
11/10/2024,358,0.709789343,Pentaari,Greece,504.375,8.97,7,63
11/10/2024,1668.325,3.975704788,MAWC,Maldives,419.63,22.13,27.7,64
11/11/2024,645.801,5.979638889,Nugali,Brazil,108,25.43,23.2,32
11/11/2024,141.527,1.258017778,DeCrescent 178kW PV,United States,112.5,18.77,26.3,97
11/11/2024,31.938,0.491353846,Feuerwehr,Switzerland,65,4.86,5.6,100
11/11/2024,1864.988,3.677751923,siris-D-500kW,Greece,507.1,10.33,7.4,33
11/11/2024,350,0.693928129,Pentaari,Greece,504.375,3.3,6.7,100
11/11/2024,1689.699,4.026640135,MAWC,Maldives,419.63,23.59,27.4,26
11/11/2024,1374.649,5.439415163,Wannon Water,Australia,252.72,25.98,13.5,44
11/11/2024,23.328,0.254117647,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.79,2.9,82
11/11/2024,435.72,0.87420248,Schipper Power- Three,Netherlands,498.42,5.18,9.8,62
11/11/2024,93.317,1.86634,Wray Farms,United Kingdom,50,5.41,8.2,55
11/12/2024,1488.817,3.547927937,MAWC,Maldives,419.63,22.93,28.4,70
11/12/2024,198.735,1.840138889,Nugali,Brazil,108,13.17,21.5,70
11/12/2024,30.137,0.32828976,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,3.8,2.6,82
11/12/2024,177,0.350929368,Pentaari,Greece,504.375,3.23,6.6,100
11/12/2024,28.1,0.562,Wray Farms,United Kingdom,50,4.01,7.8,75
11/12/2024,435.26,0.873279563,Schipper Power- Three,Netherlands,498.42,5.07,8.8,65
11/12/2024,1057.594,4.184844888,Wannon Water,Australia,252.72,21.48,16.1,65
11/12/2024,12.819,0.197215385,Feuerwehr,Switzerland,65,2.88,5.7,100
11/12/2024,229.127,2.036684444,DeCrescent 178kW PV,United States,112.5,16.04,24.9,83
11/12/2024,626.576,1.235606389,siris-D-500kW,Greece,507.1,5.41,7.1,69
11/13/2024,1787.552,4.259828897,MAWC,Maldives,419.63,22.19,29.1,61
11/13/2024,227.31,0.456061153,Schipper Power- Three,Netherlands,498.42,2.4,9,100
11/13/2024,730.989,6.768416667,Nugali,Brazil,108,25.28,20,61
11/13/2024,13.524,0.208061538,Feuerwehr,Switzerland,65,2.78,3.8,100
11/13/2024,417.242,3.708817778,DeCrescent 178kW PV,United States,112.5,20.96,27,92
11/13/2024,78.546,1.57092,Wray Farms,United Kingdom,50,4.91,7.2,99
11/13/2024,1542.23,6.102524533,Wannon Water,Australia,252.72,25.05,15.2,61
11/13/2024,264.262,0.521124039,siris-D-500kW,Greece,507.1,2.29,8.7,100
11/13/2024,122,0.241883519,Pentaari,Greece,504.375,3.93,8.1,100
11/13/2024,30.918,0.336797386,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.72,1.8,97
11/14/2024,122,0.241883519,Pentaari,Greece,504.375,3.34,9.2,99
11/14/2024,220.642,0.435105502,siris-D-500kW,Greece,507.1,3.45,10.6,100
11/14/2024,43.074,0.662676923,Feuerwehr,Switzerland,65,3.27,2.3,75
11/14/2024,1349.405,5.339525958,Wannon Water,Australia,252.72,19.93,13.4,89
11/14/2024,251.22,0.504032743,Schipper Power- Three,Netherlands,498.42,3.06,10.4,94
11/14/2024,39.379,0.78758,Wray Farms,United Kingdom,50,3.88,9.2,80
11/14/2024,1519.318,3.620613398,MAWC,Maldives,419.63,22.92,28.8,53
11/14/2024,96.409,1.050206972,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.03,1.7,50
11/14/2024,324.541,2.884808889,DeCrescent 178kW PV,United States,112.5,13,24.5,96
11/14/2024,575.663,5.330212963,Nugali,Brazil,108,23.39,20.9,68
11/15/2024,384.857,3.420951111,DeCrescent 178kW PV,United States,112.5,17.45,24.9,80
11/15/2024,155.2,0.311383973,Schipper Power- Three,Netherlands,498.42,2.5,9.3,94
11/15/2024,36.777,0.73554,Wray Farms,United Kingdom,50,4.87,6.2,85
11/15/2024,1101.003,2.623747111,MAWC,Maldives,419.63,23.08,28.6,60
11/15/2024,40.485,0.441013072,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,8.13,0.9,46
11/15/2024,151.715,0.299181621,siris-D-500kW,Greece,507.1,2.57,9.9,100
11/15/2024,847,1.679306072,Pentaari,Greece,504.375,3.05,8,100
11/15/2024,441.857,4.091268519,Nugali,Brazil,108,19.9,21.2,79
11/15/2024,77.571,1.1934,Feuerwehr,Switzerland,65,7.14,3.3,17
11/15/2024,1822.566,7.21179962,Wannon Water,Australia,252.72,29.04,13.8,66
11/16/2024,389.426,3.605796296,Nugali,Brazil,108,13.5,22.2,86
11/16/2024,90.47,0.181513583,Schipper Power- Three,Netherlands,498.42,2.69,9.2,98
11/16/2024,1510.857,5.978383191,Wannon Water,Australia,252.72,27.68,22.9,91
11/16/2024,18.604,0.37208,Wray Farms,United Kingdom,50,1.65,8.3,85
11/16/2024,1568.483,3.737776136,MAWC,Maldives,419.63,13.34,27.9,89
11/16/2024,22.484,0.244923747,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.34,0.4,62
11/16/2024,463.586,0.914190495,siris-D-500kW,Greece,507.1,6,7.1,70
11/16/2024,387.066,3.440586667,DeCrescent 178kW PV,United States,112.5,13.92,24.3,99
11/16/2024,361,0.715737299,Pentaari,Greece,504.375,8.88,4.4,63
11/16/2024,63.378,0.975046154,Feuerwehr,Switzerland,65,6.57,2.2,49
11/17/2024,2210,4.381660471,Pentaari,Greece,504.375,10.9,2.9,10
11/17/2024,317.111,2.818764444,DeCrescent 178kW PV,United States,112.5,18.72,25.4,70
11/17/2024,1891.298,4.507060982,MAWC,Maldives,419.63,18.22,26.2,84
11/17/2024,636.415,5.892731481,Nugali,Brazil,108,24.52,23.9,79
11/17/2024,2321.447,4.577887991,siris-D-500kW,Greece,507.1,9.81,5.7,3
11/17/2024,1181.986,4.677057613,Wannon Water,Australia,252.72,19.64,15.7,72
11/17/2024,60.582,1.21164,Wray Farms,United Kingdom,50,4.63,6.4,51
11/17/2024,60.3,0.927692308,Feuerwehr,Switzerland,65,5.23,5.1,86
11/17/2024,92.116,1.003442266,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.67,1.2,56
11/17/2024,320.71,0.643453312,Schipper Power- Three,Netherlands,498.42,4.23,7.6,81
11/18/2024,482.69,1.150275242,MAWC,Maldives,419.63,9.6,26.3,100
11/18/2024,740.002,6.85187037,Nugali,Brazil,108,26.86,25.3,65
11/18/2024,379.8,0.762007945,Schipper Power- Three,Netherlands,498.42,4.5,5.1,78
11/18/2024,66.854,0.728257081,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.85,1.3,91
11/18/2024,1383.65,5.475031656,Wannon Water,Australia,252.72,20.58,14,65
11/18/2024,2289.675,4.515233682,siris-D-500kW,Greece,507.1,10.17,5.9,4
11/18/2024,2191,4.343990087,Pentaari,Greece,504.375,10.4,3.4,9
11/18/2024,308.008,2.737848889,DeCrescent 178kW PV,United States,112.5,20.81,25.2,96
11/18/2024,58.356,0.897784615,Feuerwehr,Switzerland,65,5.27,6.8,91
11/18/2024,44.992,0.89984,Wray Farms,United Kingdom,50,3.92,3,91
11/19/2024,361.477,3.213128889,DeCrescent 178kW PV,United States,112.5,21.44,25.3,81
11/19/2024,28.098,0.432276923,Feuerwehr,Switzerland,65,1.88,8.1,100
11/19/2024,1187.47,4.698757518,Wannon Water,Australia,252.72,16.4,13.3,94
11/19/2024,360.545,0.859197388,MAWC,Maldives,419.63,7.11,26.2,100
11/19/2024,337.299,3.123138889,Nugali,Brazil,108,14.25,23.5,99
11/19/2024,149.74,0.300429357,Schipper Power- Three,Netherlands,498.42,1.44,4,97
11/19/2024,23.811,0.47622,Wray Farms,United Kingdom,50,3.25,1.1,92
11/19/2024,2224,4.409417596,Pentaari,Greece,504.375,10.25,3.9,33
11/19/2024,40.771,0.44412854,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.11,1.4,90
11/19/2024,2051.101,4.044766318,siris-D-500kW,Greece,507.1,9.31,6.5,42
11/20/2024,79.355,1.5871,Wray Farms,United Kingdom,50,4.36,-0.3,32
11/20/2024,1530.015,3.017185959,siris-D-500kW,Greece,507.1,9.08,9.6,59
11/20/2024,1435,2.845105328,Pentaari,Greece,504.375,7.32,7.3,88
11/20/2024,1504.013,5.951301836,Wannon Water,Australia,252.72,24.51,13.9,93
11/20/2024,40.474,0.440893246,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,2.48,2.8,85
11/20/2024,257.691,2.290586667,DeCrescent 178kW PV,United States,112.5,17.51,25.8,85
11/20/2024,1063.637,2.534701999,MAWC,Maldives,419.63,12.15,26.4,100
11/20/2024,57.06,0.877846154,Feuerwehr,Switzerland,65,6.33,4,76
11/20/2024,124.37,0.24952851,Schipper Power- Three,Netherlands,498.42,1.96,3.1,92
11/20/2024,192.679,1.784064815,Nugali,Brazil,108,9.49,22.1,100
11/21/2024,23.427,0.360415385,Feuerwehr,Switzerland,65,2.84,0.7,96
11/21/2024,1445.127,3.443812406,MAWC,Maldives,419.63,13.6,27,96
11/21/2024,207.92,1.925185185,Nugali,Brazil,108,6.75,19.9,100
11/21/2024,1721.01,6.809947768,Wannon Water,Australia,252.72,30.83,16.7,59
11/21/2024,921,1.826022305,Pentaari,Greece,504.375,8.61,8.9,63
11/21/2024,72.566,1.45132,Wray Farms,United Kingdom,50,4.91,-0.6,14
11/21/2024,37.671,0.334853333,DeCrescent 178kW PV,United States,112.5,16.46,25.1,95
11/21/2024,246.77,0.49510453,Schipper Power- Three,Netherlands,498.42,4.11,2.7,58
11/21/2024,600.807,1.184789982,siris-D-500kW,Greece,507.1,6.95,11.2,74
11/21/2024,105.827,1.152799564,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.44,-0.2,75
11/22/2024,888.479,1.752078486,siris-D-500kW,Greece,507.1,7.19,9.8,55
11/22/2024,1680.257,6.64869025,Wannon Water,Australia,252.72,26.33,24.1,91
11/22/2024,0,0,Feuerwehr,Switzerland,65,5.45,-1.7,90
11/22/2024,173.668,1.608037037,Nugali,Brazil,108,5.52,19.8,100
11/22/2024,0.117,0.00127451,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,3.61,-0.9,79
11/22/2024,63.197,0.561751111,DeCrescent 178kW PV,United States,112.5,12.7,24.7,98
11/22/2024,84.311,1.68622,Wray Farms,United Kingdom,50,4.77,1.7,32
11/22/2024,462.291,1.10166337,MAWC,Maldives,419.63,14.48,26.9,100
11/22/2024,148.2,0.297339593,Schipper Power- Three,Netherlands,498.42,2.51,2.7,92
11/22/2024,1379,2.734076828,Pentaari,Greece,504.375,4.57,7.4,87
11/23/2024,294.364,2.725592593,Nugali,Brazil,108,7.98,19.5,99
11/23/2024,14.884,0.162135076,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.21,-0.6,52
11/23/2024,4.152,0.08304,Wray Farms,United Kingdom,50,0.53,6.9,100
11/23/2024,2225.387,4.388457898,siris-D-500kW,Greece,507.1,9.93,8.1,17
11/23/2024,1503.49,3.582894455,MAWC,Maldives,419.63,17.37,26.8,93
11/23/2024,118.44,1.0528,DeCrescent 178kW PV,United States,112.5,16.35,24.6,87
11/23/2024,775.673,3.069298037,Wannon Water,Australia,252.72,10.4,23.6,99
11/23/2024,1666,3.303097893,Pentaari,Greece,504.375,9.71,5.5,26
